"coverage","concat.pos","chr","chr.pos","Id"
33167,5533,"PA",849,"4_05_1"
33414,5534,"PA",850,"4_05_1"
33014,5535,"PA",851,"4_05_1"
33217,5536,"PA",852,"4_05_1"
33102,5537,"PA",853,"4_05_1"
32628,5538,"PA",854,"4_05_1"
32369,5539,"PA",855,"4_05_1"
32592,5540,"PA",856,"4_05_1"
32853,5541,"PA",857,"4_05_1"
32460,5542,"PA",858,"4_05_1"
32674,5543,"PA",859,"4_05_1"
32587,5544,"PA",860,"4_05_1"
32475,5545,"PA",861,"4_05_1"
32002,5546,"PA",862,"4_05_1"
31854,5547,"PA",863,"4_05_1"
32329,5548,"PA",864,"4_05_1"
33474,5549,"PA",865,"4_05_1"
32925,5550,"PA",866,"4_05_1"
33067,5551,"PA",867,"4_05_1"
32668,5552,"PA",868,"4_05_1"
31587,5553,"PA",869,"4_05_1"
32481,5554,"PA",870,"4_05_1"
32841,5555,"PA",871,"4_05_1"
32926,5556,"PA",872,"4_05_1"
32972,5557,"PA",873,"4_05_1"
32644,5558,"PA",874,"4_05_1"
32920,5559,"PA",875,"4_05_1"
33235,5560,"PA",876,"4_05_1"
32687,5561,"PA",877,"4_05_1"
32993,5562,"PA",878,"4_05_1"
33425,5563,"PA",879,"4_05_1"
33368,5564,"PA",880,"4_05_1"
32798,5565,"PA",881,"4_05_1"
33526,5566,"PA",882,"4_05_1"
33162,5567,"PA",883,"4_05_1"
32430,5568,"PA",884,"4_05_1"
33060,5569,"PA",885,"4_05_1"
32813,5570,"PA",886,"4_05_1"
33026,5571,"PA",887,"4_05_1"
33836,5572,"PA",888,"4_05_1"
33556,5573,"PA",889,"4_05_1"
33636,5574,"PA",890,"4_05_1"
34021,5575,"PA",891,"4_05_1"
33172,5576,"PA",892,"4_05_1"
34261,5577,"PA",893,"4_05_1"
34275,5578,"PA",894,"4_05_1"
34002,5579,"PA",895,"4_05_1"
33786,5580,"PA",896,"4_05_1"
33612,5581,"PA",897,"4_05_1"
33981,5582,"PA",898,"4_05_1"
33430,5583,"PA",899,"4_05_1"
33664,5584,"PA",900,"4_05_1"
33639,5585,"PA",901,"4_05_1"
33802,5586,"PA",902,"4_05_1"
33708,5587,"PA",903,"4_05_1"
33534,5588,"PA",904,"4_05_1"
32995,5589,"PA",905,"4_05_1"
32692,5590,"PA",906,"4_05_1"
32266,5591,"PA",907,"4_05_1"
32511,5592,"PA",908,"4_05_1"
34561,5593,"PA",909,"4_05_1"
34194,5594,"PA",910,"4_05_1"
34377,5595,"PA",911,"4_05_1"
32630,5596,"PA",912,"4_05_1"
33457,5597,"PA",913,"4_05_1"
34388,5598,"PA",914,"4_05_1"
33247,5599,"PA",915,"4_05_1"
34502,5600,"PA",916,"4_05_1"
33292,5601,"PA",917,"4_05_1"
34395,5602,"PA",918,"4_05_1"
34171,5603,"PA",919,"4_05_1"
34309,5604,"PA",920,"4_05_1"
32672,5605,"PA",921,"4_05_1"
33899,5606,"PA",922,"4_05_1"
33041,5607,"PA",923,"4_05_1"
33789,5608,"PA",924,"4_05_1"
33494,5609,"PA",925,"4_05_1"
33551,5610,"PA",926,"4_05_1"
34075,5611,"PA",927,"4_05_1"
34320,5612,"PA",928,"4_05_1"
34252,5613,"PA",929,"4_05_1"
34946,5614,"PA",930,"4_05_1"
33850,5615,"PA",931,"4_05_1"
34138,5616,"PA",932,"4_05_1"
34251,5617,"PA",933,"4_05_1"
33892,5618,"PA",934,"4_05_1"
33988,5619,"PA",935,"4_05_1"
34160,5620,"PA",936,"4_05_1"
33937,5621,"PA",937,"4_05_1"
34484,5622,"PA",938,"4_05_1"
34045,5623,"PA",939,"4_05_1"
34070,5624,"PA",940,"4_05_1"
34007,5625,"PA",941,"4_05_1"
33640,5626,"PA",942,"4_05_1"
33764,5627,"PA",943,"4_05_1"
33387,5628,"PA",944,"4_05_1"
34729,5629,"PA",945,"4_05_1"
34637,5630,"PA",946,"4_05_1"
32674,5631,"PA",947,"4_05_1"
33679,5632,"PA",948,"4_05_1"
35100,5633,"PA",949,"4_05_1"
35149,5634,"PA",950,"4_05_1"
35193,5635,"PA",951,"4_05_1"
34342,5636,"PA",952,"4_05_1"
34540,5637,"PA",953,"4_05_1"
34088,5638,"PA",954,"4_05_1"
35481,5639,"PA",955,"4_05_1"
34627,5640,"PA",956,"4_05_1"
35074,5641,"PA",957,"4_05_1"
35205,5642,"PA",958,"4_05_1"
35069,5643,"PA",959,"4_05_1"
35642,5644,"PA",960,"4_05_1"
35030,5645,"PA",961,"4_05_1"
34064,5646,"PA",962,"4_05_1"
35414,5647,"PA",963,"4_05_1"
35428,5648,"PA",964,"4_05_1"
35125,5649,"PA",965,"4_05_1"
35115,5650,"PA",966,"4_05_1"
35480,5651,"PA",967,"4_05_1"
34911,5652,"PA",968,"4_05_1"
34935,5653,"PA",969,"4_05_1"
34999,5654,"PA",970,"4_05_1"
35267,5655,"PA",971,"4_05_1"
35402,5656,"PA",972,"4_05_1"
34841,5657,"PA",973,"4_05_1"
35327,5658,"PA",974,"4_05_1"
35728,5659,"PA",975,"4_05_1"
36155,5660,"PA",976,"4_05_1"
36476,5661,"PA",977,"4_05_1"
36154,5662,"PA",978,"4_05_1"
36002,5663,"PA",979,"4_05_1"
36146,5664,"PA",980,"4_05_1"
36092,5665,"PA",981,"4_05_1"
35928,5666,"PA",982,"4_05_1"
35567,5667,"PA",983,"4_05_1"
35749,5668,"PA",984,"4_05_1"
36770,5669,"PA",985,"4_05_1"
36787,5670,"PA",986,"4_05_1"
36474,5671,"PA",987,"4_05_1"
37164,5672,"PA",988,"4_05_1"
36846,5673,"PA",989,"4_05_1"
36571,5674,"PA",990,"4_05_1"
36834,5675,"PA",991,"4_05_1"
36493,5676,"PA",992,"4_05_1"
36596,5677,"PA",993,"4_05_1"
37507,5678,"PA",994,"4_05_1"
37481,5679,"PA",995,"4_05_1"
37312,5680,"PA",996,"4_05_1"
36151,5681,"PA",997,"4_05_1"
36486,5682,"PA",998,"4_05_1"
37501,5683,"PA",999,"4_05_1"
36332,5684,"PA",1000,"4_05_1"
37383,5685,"PA",1001,"4_05_1"
35900,5686,"PA",1002,"4_05_1"
37316,5687,"PA",1003,"4_05_1"
37455,5688,"PA",1004,"4_05_1"
37543,5689,"PA",1005,"4_05_1"
37635,5690,"PA",1006,"4_05_1"
37652,5691,"PA",1007,"4_05_1"
37480,5692,"PA",1008,"4_05_1"
36913,5693,"PA",1009,"4_05_1"
37325,5694,"PA",1010,"4_05_1"
38557,5695,"PA",1011,"4_05_1"
39070,5696,"PA",1012,"4_05_1"
38247,5697,"PA",1013,"4_05_1"
38890,5698,"PA",1014,"4_05_1"
38665,5699,"PA",1015,"4_05_1"
38370,5700,"PA",1016,"4_05_1"
36938,5701,"PA",1017,"4_05_1"
36931,5702,"PA",1018,"4_05_1"
37477,5703,"PA",1019,"4_05_1"
38454,5704,"PA",1020,"4_05_1"
38580,5705,"PA",1021,"4_05_1"
38576,5706,"PA",1022,"4_05_1"
37840,5707,"PA",1023,"4_05_1"
38548,5708,"PA",1024,"4_05_1"
38787,5709,"PA",1025,"4_05_1"
38187,5710,"PA",1026,"4_05_1"
37801,5711,"PA",1027,"4_05_1"
37125,5712,"PA",1028,"4_05_1"
36627,5713,"PA",1029,"4_05_1"
37636,5714,"PA",1030,"4_05_1"
37561,5715,"PA",1031,"4_05_1"
37788,5716,"PA",1032,"4_05_1"
36247,5717,"PA",1033,"4_05_1"
36813,5718,"PA",1034,"4_05_1"
37922,5719,"PA",1035,"4_05_1"
36980,5720,"PA",1036,"4_05_1"
37682,5721,"PA",1037,"4_05_1"
37795,5722,"PA",1038,"4_05_1"
38473,5723,"PA",1039,"4_05_1"
38628,5724,"PA",1040,"4_05_1"
38276,5725,"PA",1041,"4_05_1"
37931,5726,"PA",1042,"4_05_1"
39094,5727,"PA",1043,"4_05_1"
39070,5728,"PA",1044,"4_05_1"
38770,5729,"PA",1045,"4_05_1"
38314,5730,"PA",1046,"4_05_1"
39012,5731,"PA",1047,"4_05_1"
37612,5732,"PA",1048,"4_05_1"
37978,5733,"PA",1049,"4_05_1"
38096,5734,"PA",1050,"4_05_1"
37936,5735,"PA",1051,"4_05_1"
37415,5736,"PA",1052,"4_05_1"
39546,5737,"PA",1053,"4_05_1"
38750,5738,"PA",1054,"4_05_1"
38990,5739,"PA",1055,"4_05_1"
38954,5740,"PA",1056,"4_05_1"
38411,5741,"PA",1057,"4_05_1"
37925,5742,"PA",1058,"4_05_1"
38738,5743,"PA",1059,"4_05_1"
38050,5744,"PA",1060,"4_05_1"
40015,5745,"PA",1061,"4_05_1"
39274,5746,"PA",1062,"4_05_1"
39147,5747,"PA",1063,"4_05_1"
39537,5748,"PA",1064,"4_05_1"
38468,5749,"PA",1065,"4_05_1"
39860,5750,"PA",1066,"4_05_1"
38045,5751,"PA",1067,"4_05_1"
38289,5752,"PA",1068,"4_05_1"
39371,5753,"PA",1069,"4_05_1"
39854,5754,"PA",1070,"4_05_1"
39548,5755,"PA",1071,"4_05_1"
39062,5756,"PA",1072,"4_05_1"
39880,5757,"PA",1073,"4_05_1"
38633,5758,"PA",1074,"4_05_1"
39835,5759,"PA",1075,"4_05_1"
39606,5760,"PA",1076,"4_05_1"
39532,5761,"PA",1077,"4_05_1"
39875,5762,"PA",1078,"4_05_1"
40540,5763,"PA",1079,"4_05_1"
39982,5764,"PA",1080,"4_05_1"
40947,5765,"PA",1081,"4_05_1"
41088,5766,"PA",1082,"4_05_1"
40823,5767,"PA",1083,"4_05_1"
40688,5768,"PA",1084,"4_05_1"
39450,5769,"PA",1085,"4_05_1"
38617,5770,"PA",1086,"4_05_1"
38414,5771,"PA",1087,"4_05_1"
38956,5772,"PA",1088,"4_05_1"
40616,5773,"PA",1089,"4_05_1"
40428,5774,"PA",1090,"4_05_1"
39747,5775,"PA",1091,"4_05_1"
39754,5776,"PA",1092,"4_05_1"
40388,5777,"PA",1093,"4_05_1"
39122,5778,"PA",1094,"4_05_1"
38899,5779,"PA",1095,"4_05_1"
41079,5780,"PA",1096,"4_05_1"
40977,5781,"PA",1097,"4_05_1"
40753,5782,"PA",1098,"4_05_1"
41163,5783,"PA",1099,"4_05_1"
41353,5784,"PA",1100,"4_05_1"
40062,5785,"PA",1101,"4_05_1"
41633,5786,"PA",1102,"4_05_1"
40456,5787,"PA",1103,"4_05_1"
41296,5788,"PA",1104,"4_05_1"
41497,5789,"PA",1105,"4_05_1"
41572,5790,"PA",1106,"4_05_1"
41038,5791,"PA",1107,"4_05_1"
41499,5792,"PA",1108,"4_05_1"
41454,5793,"PA",1109,"4_05_1"
41157,5794,"PA",1110,"4_05_1"
41115,5795,"PA",1111,"4_05_1"
41563,5796,"PA",1112,"4_05_1"
41244,5797,"PA",1113,"4_05_1"
41030,5798,"PA",1114,"4_05_1"
41353,5799,"PA",1115,"4_05_1"
37003,5800,"PA",1116,"4_05_1"
40610,5801,"PA",1117,"4_05_1"
42251,5802,"PA",1118,"4_05_1"
42412,5803,"PA",1119,"4_05_1"
41654,5804,"PA",1120,"4_05_1"
41613,5805,"PA",1121,"4_05_1"
42890,5806,"PA",1122,"4_05_1"
42718,5807,"PA",1123,"4_05_1"
42546,5808,"PA",1124,"4_05_1"
42652,5809,"PA",1125,"4_05_1"
41613,5810,"PA",1126,"4_05_1"
42081,5811,"PA",1127,"4_05_1"
41944,5812,"PA",1128,"4_05_1"
41705,5813,"PA",1129,"4_05_1"
40879,5814,"PA",1130,"4_05_1"
42389,5815,"PA",1131,"4_05_1"
40912,5816,"PA",1132,"4_05_1"
40995,5817,"PA",1133,"4_05_1"
41101,5818,"PA",1134,"4_05_1"
41622,5819,"PA",1135,"4_05_1"
41691,5820,"PA",1136,"4_05_1"
40930,5821,"PA",1137,"4_05_1"
41628,5822,"PA",1138,"4_05_1"
41785,5823,"PA",1139,"4_05_1"
41606,5824,"PA",1140,"4_05_1"
41986,5825,"PA",1141,"4_05_1"
42070,5826,"PA",1142,"4_05_1"
41343,5827,"PA",1143,"4_05_1"
42026,5828,"PA",1144,"4_05_1"
41203,5829,"PA",1145,"4_05_1"
41490,5830,"PA",1146,"4_05_1"
40807,5831,"PA",1147,"4_05_1"
40176,5832,"PA",1148,"4_05_1"
41349,5833,"PA",1149,"4_05_1"
39400,5834,"PA",1150,"4_05_1"
40014,5835,"PA",1151,"4_05_1"
41803,5836,"PA",1152,"4_05_1"
41524,5837,"PA",1153,"4_05_1"
41870,5838,"PA",1154,"4_05_1"
41596,5839,"PA",1155,"4_05_1"
41459,5840,"PA",1156,"4_05_1"
41795,5841,"PA",1157,"4_05_1"
41524,5842,"PA",1158,"4_05_1"
41450,5843,"PA",1159,"4_05_1"
40765,5844,"PA",1160,"4_05_1"
41847,5845,"PA",1161,"4_05_1"
41498,5846,"PA",1162,"4_05_1"
41487,5847,"PA",1163,"4_05_1"
40896,5848,"PA",1164,"4_05_1"
39981,5849,"PA",1165,"4_05_1"
39906,5850,"PA",1166,"4_05_1"
40473,5851,"PA",1167,"4_05_1"
41143,5852,"PA",1168,"4_05_1"
41301,5853,"PA",1169,"4_05_1"
40705,5854,"PA",1170,"4_05_1"
41080,5855,"PA",1171,"4_05_1"
40940,5856,"PA",1172,"4_05_1"
40065,5857,"PA",1173,"4_05_1"
40873,5858,"PA",1174,"4_05_1"
41321,5859,"PA",1175,"4_05_1"
41325,5860,"PA",1176,"4_05_1"
41789,5861,"PA",1177,"4_05_1"
41670,5862,"PA",1178,"4_05_1"
41396,5863,"PA",1179,"4_05_1"
41483,5864,"PA",1180,"4_05_1"
40895,5865,"PA",1181,"4_05_1"
40633,5866,"PA",1182,"4_05_1"
41558,5867,"PA",1183,"4_05_1"
41162,5868,"PA",1184,"4_05_1"
41600,5869,"PA",1185,"4_05_1"
41271,5870,"PA",1186,"4_05_1"
40870,5871,"PA",1187,"4_05_1"
40148,5872,"PA",1188,"4_05_1"
41013,5873,"PA",1189,"4_05_1"
40986,5874,"PA",1190,"4_05_1"
40234,5875,"PA",1191,"4_05_1"
40400,5876,"PA",1192,"4_05_1"
40729,5877,"PA",1193,"4_05_1"
41298,5878,"PA",1194,"4_05_1"
41294,5879,"PA",1195,"4_05_1"
41466,5880,"PA",1196,"4_05_1"
41292,5881,"PA",1197,"4_05_1"
40346,5882,"PA",1198,"4_05_1"
41569,5883,"PA",1199,"4_05_1"
41730,5884,"PA",1200,"4_05_1"
41043,5885,"PA",1201,"4_05_1"
41420,5886,"PA",1202,"4_05_1"
40664,5887,"PA",1203,"4_05_1"
41377,5888,"PA",1204,"4_05_1"
41148,5889,"PA",1205,"4_05_1"
40380,5890,"PA",1206,"4_05_1"
41151,5891,"PA",1207,"4_05_1"
41220,5892,"PA",1208,"4_05_1"
40241,5893,"PA",1209,"4_05_1"
40885,5894,"PA",1210,"4_05_1"
41012,5895,"PA",1211,"4_05_1"
40693,5896,"PA",1212,"4_05_1"
40811,5897,"PA",1213,"4_05_1"
40785,5898,"PA",1214,"4_05_1"
40537,5899,"PA",1215,"4_05_1"
40062,5900,"PA",1216,"4_05_1"
39971,5901,"PA",1217,"4_05_1"
40590,5902,"PA",1218,"4_05_1"
40614,5903,"PA",1219,"4_05_1"
39821,5904,"PA",1220,"4_05_1"
40312,5905,"PA",1221,"4_05_1"
38982,5906,"PA",1222,"4_05_1"
39477,5907,"PA",1223,"4_05_1"
40484,5908,"PA",1224,"4_05_1"
40012,5909,"PA",1225,"4_05_1"
40288,5910,"PA",1226,"4_05_1"
40193,5911,"PA",1227,"4_05_1"
38963,5912,"PA",1228,"4_05_1"
39562,5913,"PA",1229,"4_05_1"
39749,5914,"PA",1230,"4_05_1"
39243,5915,"PA",1231,"4_05_1"
39174,5916,"PA",1232,"4_05_1"
39842,5917,"PA",1233,"4_05_1"
39975,5918,"PA",1234,"4_05_1"
39288,5919,"PA",1235,"4_05_1"
39907,5920,"PA",1236,"4_05_1"
39961,5921,"PA",1237,"4_05_1"
40507,5922,"PA",1238,"4_05_1"
39114,5923,"PA",1239,"4_05_1"
39329,5924,"PA",1240,"4_05_1"
39628,5925,"PA",1241,"4_05_1"
39737,5926,"PA",1242,"4_05_1"
39531,5927,"PA",1243,"4_05_1"
38709,5928,"PA",1244,"4_05_1"
38132,5929,"PA",1245,"4_05_1"
39113,5930,"PA",1246,"4_05_1"
40281,5931,"PA",1247,"4_05_1"
39924,5932,"PA",1248,"4_05_1"
39926,5933,"PA",1249,"4_05_1"
40245,5934,"PA",1250,"4_05_1"
39619,5935,"PA",1251,"4_05_1"
40095,5936,"PA",1252,"4_05_1"
40355,5937,"PA",1253,"4_05_1"
40329,5938,"PA",1254,"4_05_1"
37609,5939,"PA",1255,"4_05_1"
37908,5940,"PA",1256,"4_05_1"
38590,5941,"PA",1257,"4_05_1"
40274,5942,"PA",1258,"4_05_1"
40141,5943,"PA",1259,"4_05_1"
39448,5944,"PA",1260,"4_05_1"
41004,5945,"PA",1261,"4_05_1"
40946,5946,"PA",1262,"4_05_1"
40598,5947,"PA",1263,"4_05_1"
40180,5948,"PA",1264,"4_05_1"
39509,5949,"PA",1265,"4_05_1"
40973,5950,"PA",1266,"4_05_1"
40274,5951,"PA",1267,"4_05_1"
40907,5952,"PA",1268,"4_05_1"
40207,5953,"PA",1269,"4_05_1"
40187,5954,"PA",1270,"4_05_1"
40043,5955,"PA",1271,"4_05_1"
40494,5956,"PA",1272,"4_05_1"
40129,5957,"PA",1273,"4_05_1"
39927,5958,"PA",1274,"4_05_1"
40367,5959,"PA",1275,"4_05_1"
40439,5960,"PA",1276,"4_05_1"
39706,5961,"PA",1277,"4_05_1"
40091,5962,"PA",1278,"4_05_1"
40557,5963,"PA",1279,"4_05_1"
40253,5964,"PA",1280,"4_05_1"
39812,5965,"PA",1281,"4_05_1"
39737,5966,"PA",1282,"4_05_1"
39620,5967,"PA",1283,"4_05_1"
40494,5968,"PA",1284,"4_05_1"
40339,5969,"PA",1285,"4_05_1"
40258,5970,"PA",1286,"4_05_1"
39385,5971,"PA",1287,"4_05_1"
39441,5972,"PA",1288,"4_05_1"
40024,5973,"PA",1289,"4_05_1"
40095,5974,"PA",1290,"4_05_1"
39976,5975,"PA",1291,"4_05_1"
39351,5976,"PA",1292,"4_05_1"
40779,5977,"PA",1293,"4_05_1"
40448,5978,"PA",1294,"4_05_1"
39408,5979,"PA",1295,"4_05_1"
39957,5980,"PA",1296,"4_05_1"
38622,5981,"PA",1297,"4_05_1"
36664,5982,"PA",1298,"4_05_1"
38742,5983,"PA",1299,"4_05_1"
40104,5984,"PA",1300,"4_05_1"
38979,5985,"PA",1301,"4_05_1"
38772,5986,"PA",1302,"4_05_1"
40061,5987,"PA",1303,"4_05_1"
38975,5988,"PA",1304,"4_05_1"
40132,5989,"PA",1305,"4_05_1"
39436,5990,"PA",1306,"4_05_1"
38037,5991,"PA",1307,"4_05_1"
38883,5992,"PA",1308,"4_05_1"
39914,5993,"PA",1309,"4_05_1"
40014,5994,"PA",1310,"4_05_1"
40063,5995,"PA",1311,"4_05_1"
40418,5996,"PA",1312,"4_05_1"
40584,5997,"PA",1313,"4_05_1"
40644,5998,"PA",1314,"4_05_1"
40274,5999,"PA",1315,"4_05_1"
39935,6000,"PA",1316,"4_05_1"
39539,6001,"PA",1317,"4_05_1"
40285,6002,"PA",1318,"4_05_1"
39664,6003,"PA",1319,"4_05_1"
39746,6004,"PA",1320,"4_05_1"
39902,6005,"PA",1321,"4_05_1"
39263,6006,"PA",1322,"4_05_1"
38168,6007,"PA",1323,"4_05_1"
38412,6008,"PA",1324,"4_05_1"
39060,6009,"PA",1325,"4_05_1"
39707,6010,"PA",1326,"4_05_1"
39946,6011,"PA",1327,"4_05_1"
39056,6012,"PA",1328,"4_05_1"
39659,6013,"PA",1329,"4_05_1"
39513,6014,"PA",1330,"4_05_1"
39505,6015,"PA",1331,"4_05_1"
39496,6016,"PA",1332,"4_05_1"
39673,6017,"PA",1333,"4_05_1"
40050,6018,"PA",1334,"4_05_1"
39226,6019,"PA",1335,"4_05_1"
39484,6020,"PA",1336,"4_05_1"
38770,6021,"PA",1337,"4_05_1"
39320,6022,"PA",1338,"4_05_1"
39707,6023,"PA",1339,"4_05_1"
39045,6024,"PA",1340,"4_05_1"
40360,6025,"PA",1341,"4_05_1"
40276,6026,"PA",1342,"4_05_1"
39894,6027,"PA",1343,"4_05_1"
38840,6028,"PA",1344,"4_05_1"
40167,6029,"PA",1345,"4_05_1"
38890,6030,"PA",1346,"4_05_1"
40059,6031,"PA",1347,"4_05_1"
40202,6032,"PA",1348,"4_05_1"
40302,6033,"PA",1349,"4_05_1"
40607,6034,"PA",1350,"4_05_1"
40860,6035,"PA",1351,"4_05_1"
40161,6036,"PA",1352,"4_05_1"
40182,6037,"PA",1353,"4_05_1"
40962,6038,"PA",1354,"4_05_1"
40869,6039,"PA",1355,"4_05_1"
40113,6040,"PA",1356,"4_05_1"
40707,6041,"PA",1357,"4_05_1"
41131,6042,"PA",1358,"4_05_1"
40999,6043,"PA",1359,"4_05_1"
40579,6044,"PA",1360,"4_05_1"
40087,6045,"PA",1361,"4_05_1"
40396,6046,"PA",1362,"4_05_1"
40964,6047,"PA",1363,"4_05_1"
40743,6048,"PA",1364,"4_05_1"
41145,6049,"PA",1365,"4_05_1"
41096,6050,"PA",1366,"4_05_1"
40286,6051,"PA",1367,"4_05_1"
41136,6052,"PA",1368,"4_05_1"
40997,6053,"PA",1369,"4_05_1"
40422,6054,"PA",1370,"4_05_1"
40704,6055,"PA",1371,"4_05_1"
40984,6056,"PA",1372,"4_05_1"
39733,6057,"PA",1373,"4_05_1"
40501,6058,"PA",1374,"4_05_1"
40099,6059,"PA",1375,"4_05_1"
40282,6060,"PA",1376,"4_05_1"
40084,6061,"PA",1377,"4_05_1"
40314,6062,"PA",1378,"4_05_1"
40814,6063,"PA",1379,"4_05_1"
40456,6064,"PA",1380,"4_05_1"
40767,6065,"PA",1381,"4_05_1"
40339,6066,"PA",1382,"4_05_1"
40007,6067,"PA",1383,"4_05_1"
40898,6068,"PA",1384,"4_05_1"
40325,6069,"PA",1385,"4_05_1"
40217,6070,"PA",1386,"4_05_1"
39850,6071,"PA",1387,"4_05_1"
38806,6072,"PA",1388,"4_05_1"
39122,6073,"PA",1389,"4_05_1"
40525,6074,"PA",1390,"4_05_1"
39578,6075,"PA",1391,"4_05_1"
40703,6076,"PA",1392,"4_05_1"
40383,6077,"PA",1393,"4_05_1"
40479,6078,"PA",1394,"4_05_1"
40578,6079,"PA",1395,"4_05_1"
40056,6080,"PA",1396,"4_05_1"
40901,6081,"PA",1397,"4_05_1"
40284,6082,"PA",1398,"4_05_1"
40668,6083,"PA",1399,"4_05_1"
40055,6084,"PA",1400,"4_05_1"
40013,6085,"PA",1401,"4_05_1"
40316,6086,"PA",1402,"4_05_1"
39798,6087,"PA",1403,"4_05_1"
40466,6088,"PA",1404,"4_05_1"
39695,6089,"PA",1405,"4_05_1"
39861,6090,"PA",1406,"4_05_1"
40189,6091,"PA",1407,"4_05_1"
39732,6092,"PA",1408,"4_05_1"
39330,6093,"PA",1409,"4_05_1"
39143,6094,"PA",1410,"4_05_1"
40230,6095,"PA",1411,"4_05_1"
38772,6096,"PA",1412,"4_05_1"
40302,6097,"PA",1413,"4_05_1"
40329,6098,"PA",1414,"4_05_1"
41202,6099,"PA",1415,"4_05_1"
40442,6100,"PA",1416,"4_05_1"
40966,6101,"PA",1417,"4_05_1"
40016,6102,"PA",1418,"4_05_1"
40207,6103,"PA",1419,"4_05_1"
41151,6104,"PA",1420,"4_05_1"
41303,6105,"PA",1421,"4_05_1"
41256,6106,"PA",1422,"4_05_1"
41544,6107,"PA",1423,"4_05_1"
41077,6108,"PA",1424,"4_05_1"
41233,6109,"PA",1425,"4_05_1"
40578,6110,"PA",1426,"4_05_1"
39979,6111,"PA",1427,"4_05_1"
40465,6112,"PA",1428,"4_05_1"
40608,6113,"PA",1429,"4_05_1"
40832,6114,"PA",1430,"4_05_1"
40389,6115,"PA",1431,"4_05_1"
40260,6116,"PA",1432,"4_05_1"
40768,6117,"PA",1433,"4_05_1"
41085,6118,"PA",1434,"4_05_1"
41062,6119,"PA",1435,"4_05_1"
40772,6120,"PA",1436,"4_05_1"
40671,6121,"PA",1437,"4_05_1"
40499,6122,"PA",1438,"4_05_1"
40316,6123,"PA",1439,"4_05_1"
40449,6124,"PA",1440,"4_05_1"
39565,6125,"PA",1441,"4_05_1"
39308,6126,"PA",1442,"4_05_1"
39979,6127,"PA",1443,"4_05_1"
40215,6128,"PA",1444,"4_05_1"
40295,6129,"PA",1445,"4_05_1"
39515,6130,"PA",1446,"4_05_1"
39373,6131,"PA",1447,"4_05_1"
38367,6132,"PA",1448,"4_05_1"
40701,6133,"PA",1449,"4_05_1"
40064,6134,"PA",1450,"4_05_1"
39286,6135,"PA",1451,"4_05_1"
40354,6136,"PA",1452,"4_05_1"
40404,6137,"PA",1453,"4_05_1"
40106,6138,"PA",1454,"4_05_1"
40132,6139,"PA",1455,"4_05_1"
40184,6140,"PA",1456,"4_05_1"
40325,6141,"PA",1457,"4_05_1"
40037,6142,"PA",1458,"4_05_1"
40242,6143,"PA",1459,"4_05_1"
40295,6144,"PA",1460,"4_05_1"
39617,6145,"PA",1461,"4_05_1"
39421,6146,"PA",1462,"4_05_1"
38852,6147,"PA",1463,"4_05_1"
38372,6148,"PA",1464,"4_05_1"
38953,6149,"PA",1465,"4_05_1"
39986,6150,"PA",1466,"4_05_1"
39934,6151,"PA",1467,"4_05_1"
39138,6152,"PA",1468,"4_05_1"
39312,6153,"PA",1469,"4_05_1"
39893,6154,"PA",1470,"4_05_1"
39483,6155,"PA",1471,"4_05_1"
38785,6156,"PA",1472,"4_05_1"
38248,6157,"PA",1473,"4_05_1"
37910,6158,"PA",1474,"4_05_1"
37923,6159,"PA",1475,"4_05_1"
39360,6160,"PA",1476,"4_05_1"
38976,6161,"PA",1477,"4_05_1"
38390,6162,"PA",1478,"4_05_1"
38630,6163,"PA",1479,"4_05_1"
38659,6164,"PA",1480,"4_05_1"
38491,6165,"PA",1481,"4_05_1"
39358,6166,"PA",1482,"4_05_1"
39288,6167,"PA",1483,"4_05_1"
38414,6168,"PA",1484,"4_05_1"
37760,6169,"PA",1485,"4_05_1"
39452,6170,"PA",1486,"4_05_1"
39160,6171,"PA",1487,"4_05_1"
38998,6172,"PA",1488,"4_05_1"
38232,6173,"PA",1489,"4_05_1"
38347,6174,"PA",1490,"4_05_1"
37237,6175,"PA",1491,"4_05_1"
38923,6176,"PA",1492,"4_05_1"
38166,6177,"PA",1493,"4_05_1"
38294,6178,"PA",1494,"4_05_1"
38720,6179,"PA",1495,"4_05_1"
37350,6180,"PA",1496,"4_05_1"
37472,6181,"PA",1497,"4_05_1"
38371,6182,"PA",1498,"4_05_1"
38315,6183,"PA",1499,"4_05_1"
38374,6184,"PA",1500,"4_05_1"
38164,6185,"PA",1501,"4_05_1"
37473,6186,"PA",1502,"4_05_1"
38467,6187,"PA",1503,"4_05_1"
38086,6188,"PA",1504,"4_05_1"
38105,6189,"PA",1505,"4_05_1"
38041,6190,"PA",1506,"4_05_1"
38205,6191,"PA",1507,"4_05_1"
38033,6192,"PA",1508,"4_05_1"
37824,6193,"PA",1509,"4_05_1"
37481,6194,"PA",1510,"4_05_1"
38381,6195,"PA",1511,"4_05_1"
38462,6196,"PA",1512,"4_05_1"
38985,6197,"PA",1513,"4_05_1"
38844,6198,"PA",1514,"4_05_1"
38364,6199,"PA",1515,"4_05_1"
38534,6200,"PA",1516,"4_05_1"
38424,6201,"PA",1517,"4_05_1"
38033,6202,"PA",1518,"4_05_1"
38327,6203,"PA",1519,"4_05_1"
38309,6204,"PA",1520,"4_05_1"
